Name,Symbol,latitude,longitude,Type,Route,Show,NA
Neill Saddle,NeillSaddle,-40.949983,175.339222,Saddle,NA,F
Cone,Cone,-40.96101,175.349264,Summit,NA,T
Cone Saddle,ConeSaddle,-40.980075,175.354586,Saddle,SKV:CSK,F
Makaka Creek Bridge,MakakaBridge,-40.96555,175.383511,Junction,SKV,F
Totara Flats,TotaraFlats,-40.946285,175.392008,Junction,SKV,F
Totara Flats Hut,TotaraFlatsHut,-40.932791,175.403166,Hut,SKV,F
Totara Creek Bridge,TotaraCreekBridge,-40.931947,175.401793,Junction,SKV,F
Cone Ridge Junction,ConeRidgeJctn,-40.94155,175.364971,Junction,NA,F
Neill Forks Hut,NeillForks,-40.932661,175.356302,Hut,NA,F
Concertina Knob,ConcertinaKnob,-40.920916,175.35038,Summit,NA,F
Maungahuka,Maungahuka,-40.914555,175.333643,Summit,NA,F
Tuiti & Tunui,TuitiTunui,-40.915852,175.327721,Summit,NA,F
McIntosh Junction,McIntoshJctn,-40.917507,175.318108,Junction,NA,F
McIntosh,McIntosh,-40.920493,175.31446,Summit,NA,F
Yeates,Yeates,-40.925944,175.310211,Summit,NA,F
Vosseler,Vosseler,-40.927501,175.298152,Summit,NA,F
Boyd Wilson Knob,BoydWilson,-40.931946,175.289612,Summit,NA,F
Bridge Peak,Bridge,-40.936877,175.271587,Summit,SC,F
Kime Hut,Kime,-40.942944,175.271716,Hut,SC,F
Field Peak,Field,-40.944792,175.274634,Summit,SC
Dennan,Dennan,-40.925032,175.264378,Summit,SC
Table Top Junction,TableTopJctn,-40.917893,175.263391,Junction,SC
Table Top,TableTop,-40.911338,175.262403,Summit,SC
Field Hut,FieldHut,-40.9078,175.256481,Hut,SC,F
TirotiroKnob,Tirotiro,-40.903419,175.250516,Summit,SC
591,591,-40.894655,175.236139,Summit,SC
Boielles Campsite,Boielles,-40.871895,175.230732,Roadend,SC,F
Waitewaewae,YTWW,-40.843737,175.289183,Hut,NA,F
Shoulder Knob,ShoulderKnob,-40.824686,175.342312,Summit,NA,T
Junction Knob,JctnKnob,-40.827091,175.354242,Summit,NA,F
Anderson Memorial Hut,AndersonMemHut,-40.846455,175.356131,Hut,NA
Kahiwiroa,Kahiwiroa,-40.866333,175.359478,Summit,NA,F
Aokaparangi,Aokaparangi,-40.88653,175.357161,Summit,NA,F
Aokaprangi Hut,AokaparangiHut,-40.892178,175.360508,Hut,NA
Simpson,Simpson,-40.900164,175.337677,Summit,NA,F
Mid Waiohine Hut,MidWaiohine,-40.874192,175.38188,Hut,NA,F
Isabelle,Isabelle,-40.871074,175.407286,Summit,NA,F
Holdsworth,Holdsworth,-40.873737,175.416813,Summit,JH:CSK,T
Jumbo,Jumbo,-40.853083,175.429602,Summit,JH:CSK,T
Powell,Powell,-40.884711,175.424452,Hut,JH:CSK,F
Mountain House,MtnHouse,-40.894516,175.431833,Hut,JH:CSK,F
Pig Flat,PigFlat,-40.895749,175.434237,Junction,JH:SKV:CSK,F
Gentle Annie Junction,GentleAnnieJctn,-40.902438,175.439558,Junction,JH:SKV:CSK,F
Donnelly Flat Junction,DonnellyJctn,-40.903541,175.46814,Junction,JH
Holdsworth Lodge,HoldsworthLodge,-40.906592,175.478783,Roadend,JH,F
River Ridge Jctn,RiverRidge,-40.891076,175.450802,Junction,JH:SKV:CSK
East Holdsworth Junction,EastHoldsworthJctn,-40.870362,175.423079,Junction,JH:CSK
Jumbo Hut,JumboHut,-40.854513,175.440331,Hut,JH
Atiwhakatu,Atiwhakatu,-40.868218,175.454063,Hut,JH:SKV:CSK
Atiwhakatu Junction,AtiwhakatuJctn,-40.856402,175.458655,Junction,SKV:CSK
Baldy Junction,BaldyJctn,-40.849516,175.460372,Junction,SKV:CSK
Baldy,Baldy,-40.837853,175.44621,Summit,NA
South King,SouthKing,-40.828119,175.437069,Summit,NA
Broken Axe Pinnacles,BAP,-40.830003,175.430031,Summit,NA
McGregor,McGregor,-40.833577,175.422907,Summit,CSK
Angle Knob,AngleKnob,-40.842674,175.415955,Summit,CSK
Aircraft Wreck,Aircraft,-40.840075,175.398359,Other,NA
Barton Junction,BartonJctn,-40.832927,175.478439,Junction,NA
The Pines,ThePines,-40.868074,175.493631,Roadend,NA,T
Mitre Flats Hut,MitreFlats,-40.831303,175.479126,Hut,SKV,T
Mitre,Mitre,-40.798022,175.457497,Summit,NA
Girdlestone,Girdlestone,-40.796332,175.44342,Summit,NA,T
Adkin,Adkin,-40.808879,175.442648,Summit,NA
North King,NorthKing,-40.819604,175.443077,Summit,NA
Middle King,MiddleKing,-40.823569,175.442305,Summit,NA
Dorset,Dorset,-40.797892,175.426512,Summit,NA
Dorset Ridge Hut,DorsetHut,-40.807644,175.422392,Hut,NA
Tarn Ridge Hut,TarnRidgeHut,-40.789829,175.435266,Hut,NA
Waiohine Pinnacles,WaiohinePinnacles,-40.764399,175.43149,Summit,CSK,F
Arete Forks Hut,AreteForks,-40.764985,175.455608,Hut,NA
Cow Creek Hut,CowCreek,-40.777213,175.491142,Hut,SKV
Te Mara,TeMara,-40.799452,175.512428,Summit,NA
Blue Range Junction,BlueRange,-40.797567,175.518694,Junction,NA
Kiriwhakapapa,Kiriwhakapapa,-40.808944,175.545301,Roadend,NA
Blue Range Hut,BlueRangeHut,-40.793211,175.518866,Hut,NA
Mikimiki,Mikimiki,-40.836761,175.532084,Roadend,NA
Cow Saddle,CowSaddle,-40.770091,175.497065,Saddle,SKV
1360,1360,-40.754283,175.480585,Summit,NA
Waingawa,Waingawa,-40.755975,175.474749,Summit,NA
Bannister,Bannister,-40.744784,175.45681,Summit,NA
1434,1434,-40.744068,175.439644,Summit,CSK
Arete Hut,AreteHut,-40.748753,175.437069,Hut,NA
Arete,Arete,-40.74641,175.433636,Summit,NA,T
Pukematawai,Pukematawai,-40.745955,175.424023,Summit,NA,F
Butcher Knob,Butcher,-40.753958,175.401278,Summit,NA
Dracophyllum Biv,Drac,-40.769766,175.389519,Hut,NA
Puketoro,Puketoro,-40.779522,175.382481,Summit,NA
Nichols Hut,Nichols,-40.809562,175.376902,Hut,NA
Mt Crawford,Crawford,-40.818532,175.357504,Summit,NA
Thompson,Thompson,-40.76235,175.419302,Summit,CSK
Carkeek,Carkeek,-40.767229,175.413208,Summit,CSK
Carkeek Hut,CarkeekHut,-40.790187,175.396385,Hut,CSK
Park Forks,ParkForks,-40.809757,175.392351,Junction,CSK
Dorset Creek,DorsetCreek,-40.815607,175.392179,Junction,CSK
McGregor Biv,McGregorBiv,-40.833025,175.410719,Hut,CSK
TeMatawaiJunction,TeMatawaiJunction,-40.735479,175.404367,Junction
TeMatawai Hut,TeMatawaiHut,-40.738212,175.398188,Hut
Butcher Saddle,ButcherSaddle,-40.731119,175.389261,Saddle
South Ohau Hut,SouthOhauHut,-40.71797,175.390034,Hut
Girdlestone Saddle,GirdlestoneSaddle,-40.721681,175.409861,Saddle
Otaki Hut,OtakiHut,-40.774426,175.353384,Hut
Richards Knob,RichardsKnob,-40.726994,175.371838,Summit
Ohau Bridge,OhauBridge,-40.681092,175.384712,Junction
WaiopehuJunction,WaiopehuJctn,-40.681873,175.370722,Junction
WaiopehuHut,WaiopehuHut,-40.726473,175.357075,Hut
Poads Road,PoadsRoad,-40.660316,175.359306,Roadend,NA,T
Kelleher,Kelleher,-40.784589,175.376472,Summit
Harris Creek Bridge,HarrisCreekBridge,-40.668898,175.465651,Junction
Mangahao Dam,MangahaoDam,-40.62615,175.47801,Roadend
Mangahao Flats Hut,MangahaoFlats,-40.692086,175.436039,Hut
Dundas,Dundas,-40.725484,175.447798,Summit
Triangle Knob,Triangle,-40.72568,175.436211,Summit
Triangle Spur Junction,TriangleSpurJunction,-40.716567,175.415525,Junction
1415,1415,-40.715851,175.46196,Summit,CSK
DundasHut,DundasHut,-40.717218,175.465651,Hut,CSK
CattleRidgeHut,CattleRidgeHut,-40.729975,175.503674,Hut
RoaringStagHut,RoaringStagHut,-40.731017,175.52453,Hut,SKV:CSK
CleftCreekJunction,CleftCreekJunction,-40.757891,175.514059,Junction,SKV
Pukekino,Pukekino,-40.741429,175.48934,Summit,NA
MtBruce,MtBruce,-40.760753,175.601606,Roadend,NA
770Junction,770Junction,-40.690681,175.55,Junction,NA
Herepai,Herepai,-40.687201,175.514402,Summit,CSK
Ruapae,Ruapae,-40.688504,175.502386,Summit,CSK
East Peak,EastPeak,-40.695211,175.497837,Summit,CSK
West Peak,WestPeak,-40.693453,175.484705,Summit,CSK
Pukemoremore,Pukemoremore,-40.710773,175.46771,Summit,CSK
Putara,Putara,-40.671079,175.55,Roadend,SKV:CSK:TSK,T
Kareti,Kareti,-40.674305,175.506678,Summit,NA
Ngapuketurua,Ngapuketurua,-40.661081,175.500927,Summit,NA
BurnHutJctn,BurnHutJctn,-40.630458,175.520496,Junction,NA
BeberForks,BeberForks,-40.634564,175.487194,Junction,NA
Elder,Elder,-40.971939,175.232706,Summit,NA
Renata,Renata,-40.976608,175.194941,Summit,NA
Renata Hut,RenataHut,-40.968373,175.172367,Hut,NA
MaymornJunction,MaymornJunction,-40.964741,175.161295,Junction,NA
Kakanui,Kakanui,-40.964611,175.135975,Summit,NA
AkatarawaSaddle,AkatarawaSaddle,-40.94859,175.108767,Roadend,NA
Kapakapanui,Kapakapanui,-40.932565,175.162239,Summit,NA
KapakapanuiHut,KapakapanuiHut,-40.916731,175.155373,Hut,NA
Ngatiawa,Ngatiawa,-40.91515,175.123701,Roadend,NA
Waiotauru Hut,WaiotauruHut,-40.939118,175.185242,Hut,NA
Waiotauru Forks,WaiotauruForks,-40.918395,175.207987,Junction,NA
Otaki Forks,OtakiForks,-40.883405,175.215368,Roadend,NA,T
Pukeatua,Pukeatua,-40.903986,175.180349,Summit,NA
Mangaone,Mangaone,-40.876846,175.133657,Roadend,NA
